,trial_0,trial_1,trial_2
1113,1.6732566356658936,1.673921823501587,1.6775184869766235
1114,1.6731860637664795,1.6738498210906982,1.6774508953094482
1115,1.6731162071228027,1.673778772354126,1.6773836612701416
1116,1.6730459928512573,1.6737065315246582,1.677316427230835
1117,1.672976016998291,1.6736350059509277,1.677249550819397
1118,1.6729060411453247,1.6735637187957764,1.6771825551986694
1119,1.6728363037109375,1.6734918355941772,1.6771156787872314
1120,1.672766923904419,1.6734211444854736,1.677048921585083
1121,1.6726975440979004,1.673349380493164,1.6769821643829346
1122,1.6726279258728027,1.673278570175171,1.6769157648086548
1123,1.6725584268569946,1.6732077598571777,1.676849365234375
1124,1.6724889278411865,1.6731369495391846,1.6767832040786743
1125,1.6724205017089844,1.6730663776397705,1.6767163276672363
1126,1.672351598739624,1.672995924949646,1.6766510009765625
1127,1.672282338142395,1.6729251146316528,1.6765849590301514
1128,1.6722136735916138,1.6728553771972656,1.6765190362930298
1129,1.6721452474594116,1.672784447669983,1.6764533519744873
1130,1.6720765829086304,1.6727144718170166,1.676387906074524
1131,1.6720079183578491,1.6726442575454712,1.6763216257095337
1132,1.6719396114349365,1.672574758529663,1.676256775856018
1133,1.671871304512024,1.6725045442581177,1.6761913299560547
1134,1.6718029975891113,1.6724352836608887,1.6761257648468018
1135,1.6717352867126465,1.6723657846450806,1.6760607957839966
1136,1.6716668605804443,1.672296166419983,1.6759955883026123
1137,1.6715989112854004,1.6722263097763062,1.675930380821228
1138,1.6715314388275146,1.6721572875976562,1.675865888595581
1139,1.6714636087417603,1.6720881462097168,1.6758010387420654
1140,1.671396017074585,1.6720188856124878,1.6757363080978394
1141,1.6713290214538574,1.6719505786895752,1.6756720542907715
1142,1.6712616682052612,1.6718809604644775,1.6756073236465454
1143,1.6711939573287964,1.6718125343322754,1.675543189048767
1144,1.6711269617080688,1.6717437505722046,1.6754790544509888
1145,1.671059489250183,1.6716749668121338,1.6754146814346313
1146,1.6709930896759033,1.6716063022613525,1.6753511428833008
1147,1.6709262132644653,1.6715384721755981,1.6752862930297852
1148,1.6708598136901855,1.6714701652526855,1.6752228736877441
1149,1.670792818069458,1.6714019775390625,1.675159215927124
1150,1.6707266569137573,1.67133367061615,1.6750953197479248
1151,1.6706596612930298,1.671265721321106,1.6750320196151733
1152,1.6705937385559082,1.6711978912353516,1.6749680042266846
1153,1.6705271005630493,1.6711301803588867,1.6749050617218018
1154,1.6704607009887695,1.6710624694824219,1.6748422384262085
1155,1.6703951358795166,1.6709949970245361,1.6747785806655884
1156,1.670328974723816,1.6709280014038086,1.6747157573699951
1157,1.6702632904052734,1.6708606481552124,1.6746526956558228
1158,1.6701972484588623,1.6707929372787476,1.6745901107788086
1159,1.6701314449310303,1.6707261800765991,1.6745268106460571
1160,1.6700663566589355,1.670659065246582,1.674464225769043
1161,1.670000433921814,1.670592188835144,1.6744017601013184
1162,1.6699353456497192,1.6705251932144165,1.6743396520614624
1163,1.669870138168335,1.6704583168029785,1.6742769479751587
1164,1.6698050498962402,1.6703919172286987,1.6742147207260132
1165,1.6697397232055664,1.6703252792358398,1.6741527318954468
1166,1.6696747541427612,1.6702587604522705,1.6740903854370117
1167,1.6696103811264038,1.6701925992965698,1.6740288734436035
1168,1.669545292854309,1.6701265573501587,1.673966646194458
1169,1.6694810390472412,1.6700602769851685,1.6739047765731812
1170,1.669415831565857,1.6699944734573364,1.6738433837890625
1171,1.6693518161773682,1.6699284315109253,1.6737818717956543
1172,1.669287085533142,1.6698628664016724,1.6737202405929565
1173,1.6692228317260742,1.6697975397109985,1.6736594438552856
1174,1.6691588163375854,1.6697317361831665,1.6735976934432983
1175,1.6690946817398071,1.669665813446045,1.6735360622406006
1176,1.6690301895141602,1.6696003675460815,1.6734752655029297
1177,1.6689671277999878,1.669535517692566,1.6734139919281006
1178,1.668903112411499,1.6694697141647339,1.6733537912368774
1179,1.6688392162322998,1.6694049835205078,1.6732923984527588
1180,1.6687754392623901,1.6693402528762817,1.6732321977615356
1181,1.6687123775482178,1.669274926185608,1.6731714010238647
1182,1.6686488389968872,1.6692105531692505,1.6731112003326416
1183,1.6685854196548462,1.6691455841064453,1.6730502843856812
1184,1.6685224771499634,1.6690809726715088,1.672989845275879
1185,1.6684592962265015,1.669016718864441,1.6729300022125244
1186,1.668396234512329,1.6689518690109253,1.6728696823120117
1187,1.6683334112167358,1.6688883304595947,1.6728099584579468
1188,1.668270230293274,1.6688238382339478,1.6727499961853027
1189,1.6682077646255493,1.6687597036361694,1.6726899147033691
1190,1.6681450605392456,1.6686960458755493,1.6726305484771729
1191,1.6680824756622314,1.6686315536499023,1.672570824623108
1192,1.6680200099945068,1.6685681343078613,1.6725112199783325
1193,1.6679575443267822,1.6685041189193726,1.6724517345428467
1194,1.6678953170776367,1.6684406995773315,1.6723921298980713
1195,1.6678334474563599,1.6683769226074219,1.672333002090454
1196,1.6677714586257935,1.66831374168396,1.6722742319107056
1197,1.667709231376648,1.668250322341919,1.6722147464752197
1198,1.6676470041275024,1.668187141418457,1.6721556186676025
1199,1.6675854921340942,1.6681243181228638,1.6720969676971436
1200,1.6675236225128174,1.6680611371994019,1.6720380783081055
1201,1.6674623489379883,1.66799795627594,1.6719796657562256
1202,1.6674007177352905,1.6679348945617676,1.6719211339950562
1203,1.6673389673233032,1.6678727865219116,1.6718626022338867
1204,1.6672779321670532,1.6678102016448975,1.6718039512634277
1205,1.6672168970108032,1.6677478551864624,1.6717458963394165
1206,1.6671558618545532,1.6676849126815796,1.671687364578247
1207,1.6670947074890137,1.667622685432434,1.6716290712356567
1208,1.6670334339141846,1.6675604581832886,1.6715714931488037
1209,1.6669728755950928,1.6674981117248535,1.6715127229690552
1210,1.6669120788574219,1.667436122894287,1.6714552640914917
1211,1.666851282119751,1.6673744916915894,1.67139732837677
1212,1.6667908430099487,1.6673122644424438,1.6713396310806274
1213,1.666730284690857,1.6672507524490356,1.671282172203064
1214,1.6666699647903442,1.6671888828277588,1.6712250709533691
1215,1.6666096448898315,1.667127251625061,1.6711674928665161
1216,1.6665499210357666,1.667066216468811,1.671109914779663
1217,1.6664891242980957,1.6670050621032715,1.6710526943206787
1218,1.666429877281189,1.6669431924819946,1.670995831489563
1219,1.6663693189620972,1.6668821573257446,1.6709388494491577
1220,1.6663095951080322,1.6668208837509155,1.670881748199463
1221,1.6662498712539673,1.6667603254318237,1.6708251237869263
1222,1.666190266609192,1.6666990518569946,1.6707682609558105
1223,1.6661306619644165,1.6666381359100342,1.6707115173339844
1224,1.6660712957382202,1.6665775775909424,1.6706548929214478
1225,1.6660118103027344,1.6665170192718506,1.6705987453460693
1226,1.6659529209136963,1.6664563417434692,1.6705418825149536
1227,1.665893793106079,1.6663960218429565,1.6704859733581543
1228,1.6658341884613037,1.6663354635238647,1.6704294681549072
1229,1.6657754182815552,1.6662755012512207,1.6703736782073975
1230,1.6657167673110962,1.666215419769287,1.6703177690505981
1231,1.665657877922058,1.666155457496643,1.6702615022659302
1232,1.66559898853302,1.6660950183868408,1.6702057123184204
1233,1.6655404567718506,1.6660356521606445,1.6701496839523315
1234,1.6654813289642334,1.6659756898880005,1.670094609260559
1235,1.6654232740402222,1.665915846824646,1.670039176940918
1236,1.6653649806976318,1.6658567190170288,1.6699832677841187
1237,1.6653066873550415,1.6657966375350952,1.669927954673767
1238,1.6652483940124512,1.6657377481460571,1.6698722839355469
1239,1.66519033908844,1.6656779050827026,1.6698174476623535
1240,1.6651325225830078,1.665618896484375,1.6697627305984497
1241,1.6650744676589966,1.6655596494674683,1.669707179069519
1242,1.6650171279907227,1.6655009984970093,1.6696518659591675
1243,1.6649587154388428,1.6654412746429443,1.6695972681045532
1244,1.6649011373519897,1.665382981300354,1.669542908668518
1245,1.6648439168930054,1.6653242111206055,1.6694880723953247
1246,1.6647861003875732,1.665265440940857,1.66943359375
1247,1.6647288799285889,1.6652069091796875,1.669378638267517
1248,1.664671778678894,1.665148377418518,1.6693246364593506
1249,1.6646143198013306,1.6650899648666382,1.6692702770233154
1250,1.664556860923767,1.6650313138961792,1.6692160367965698
1251,1.6645002365112305,1.6649733781814575,1.6691619157791138
1252,1.6644428968429565,1.6649150848388672,1.6691075563430786
1253,1.664386510848999,1.6648571491241455,1.6690539121627808
1254,1.6643296480178833,1.664799451828003,1.6690000295639038
1255,1.6642732620239258,1.6647413969039917,1.6689461469650269
1256,1.6642162799835205,1.6646838188171387,1.66889226436615
1257,1.6641602516174316,1.6646262407302856,1.6688389778137207
1258,1.6641035079956055,1.6645687818527222,1.6687850952148438
1259,1.6640470027923584,1.6645112037658691,1.6687318086624146
1260,1.6639912128448486,1.6644536256790161,1.6686785221099854
1261,1.6639349460601807,1.6643964052200317,1.6686254739761353
1262,1.6638792753219604,1.6643391847610474,1.6685717105865479
1263,1.6638230085372925,1.6642820835113525,1.6685190200805664
1264,1.6637673377990723,1.6642249822616577,1.6684660911560059
1265,1.6637110710144043,1.6641680002212524,1.668413519859314
1266,1.663655400276184,1.6641112565994263,1.6683602333068848
1267,1.6636005640029907,1.664054036140442,1.668307900428772
