,trial_0
2262,1.1612874269485474
2263,1.1612359285354614
2264,1.161184310913086
2265,1.1611326932907104
2266,1.1610809564590454
2267,1.1610292196273804
2268,1.160978078842163
2269,1.1609265804290771
2270,1.1608749628067017
2271,1.1608237028121948
2272,1.1607719659805298
2273,1.1607203483581543
2274,1.1606693267822266
2275,1.1606179475784302
2276,1.1605665683746338
2277,1.1605156660079956
2278,1.1604639291763306
2279,1.1604126691818237
2280,1.1603615283966064
2281,1.1603103876113892
2282,1.1602593660354614
2283,1.1602081060409546
2284,1.1601570844650269
2285,1.160105586051941
2286,1.1600549221038818
2287,1.160003662109375
2288,1.1599525213241577
2289,1.159901738166809
2290,1.15985107421875
2291,1.1597998142242432
2292,1.159748911857605
2293,1.1596977710723877
2294,1.1596472263336182
2295,1.1595962047576904
2296,1.1595454216003418
2297,1.1594942808151245
2298,1.159443736076355
2299,1.159393072128296
2300,1.1593424081802368
2301,1.1592917442321777
2302,1.1592410802841187
2303,1.1591905355453491
2304,1.1591393947601318
2305,1.1590889692306519
2306,1.1590384244918823
2307,1.158988118171692
2308,1.1589375734329224
2309,1.158887267112732
2310,1.1588362455368042
2311,1.1587862968444824
2312,1.1587355136871338
2313,1.1586850881576538
2314,1.158634901046753
2315,1.158584475517273
2316,1.158534288406372
2317,1.1584839820861816
2318,1.1584333181381226
2319,1.1583834886550903
2320,1.1583331823349
2321,1.15828275680542
2322,1.1582329273223877
2323,1.1581823825836182
2324,1.1581324338912964
2325,1.1580822467803955
2326,1.1580320596694946
2327,1.1579822301864624
2328,1.1579322814941406
2329,1.1578824520111084
2330,1.1578325033187866
2331,1.1577820777893066
2332,1.1577322483062744
2333,1.1576824188232422
2334,1.1576324701309204
2335,1.1575826406478882
2336,1.157533049583435
2337,1.1574831008911133
2338,1.1574335098266602
2339,1.157383680343628
2340,1.1573337316513062
2341,1.1572842597961426
2342,1.1572345495224
2343,1.1571849584579468
2344,1.1571354866027832
2345,1.1570852994918823
2346,1.1570358276367188
2347,1.1569863557815552
2348,1.1569368839263916
2349,1.156887173652649
2350,1.156837821006775
2351,1.1567882299423218
2352,1.1567391157150269
2353,1.1566896438598633
2354,1.1566400527954102
2355,1.1565907001495361
2356,1.156541347503662
2357,1.1564922332763672
2358,1.1564429998397827
2359,1.1563934087753296
2360,1.1563446521759033
2361,1.1562951803207397
2362,1.1562458276748657
2363,1.15619695186615
2364,1.1561474800109863
2365,1.156098484992981
2366,1.1560498476028442
2367,1.1560003757476807
2368,1.1559513807296753
2369,1.1559022665023804
2370,1.155853509902954
2371,1.1558043956756592
2372,1.1557554006576538
2373,1.1557062864303589
2374,1.1556580066680908
2375,1.1556090116500854
2376,1.1555596590042114
2377,1.1555112600326538
2378,1.1554622650146484
2379,1.1554135084152222
2380,1.1553645133972168
2381,1.1553161144256592
2382,1.1552671194076538
2383,1.155218243598938
2384,1.1551698446273804
2385,1.1551213264465332
2386,1.155072808265686
2387,1.1550241708755493
2388,1.154975414276123
2389,1.1549268960952759
2390,1.1548787355422974
2391,1.1548302173614502
2392,1.1547815799713135
2393,1.1547330617904663
2394,1.1546846628189087
2395,1.154636263847351
2396,1.154587745666504
2397,1.1545395851135254
2398,1.1544913053512573
2399,1.1544430255889893
2400,1.1543947458267212
2401,1.1543465852737427
2402,1.154298186302185
2403,1.154249906539917
2404,1.1542017459869385
2405,1.1541537046432495
2406,1.154105544090271
2407,1.1540578603744507
2408,1.1540093421936035
2409,1.153961420059204
2410,1.1539132595062256
2411,1.1538653373718262
2412,1.1538171768188477
2413,1.1537692546844482
2414,1.1537214517593384
2415,1.1536732912063599
2416,1.1536256074905396
2417,1.1535775661468506
2418,1.1535300016403198
2419,1.15348219871521
2420,1.153434157371521
2421,1.1533868312835693
2422,1.1533386707305908
2423,1.1532912254333496
2424,1.1532436609268188
2425,1.1531956195831299
2426,1.1531479358673096
2427,1.1531003713607788
2428,1.153052806854248
2429,1.1530054807662964
2430,1.152957797050476
2431,1.152909755706787
2432,1.1528629064559937
2433,1.1528152227401733
2434,1.1527677774429321
2435,1.152720332145691
2436,1.152672529220581
2437,1.1526256799697876
2438,1.1525782346725464
2439,1.1525306701660156
2440,1.152483344078064
2441,1.1524361371994019
2442,1.1523889303207397
2443,1.1523417234420776
2444,1.152294635772705
2445,1.1522470712661743
2446,1.1521998643875122
2447,1.1521527767181396
2448,1.152105450630188
2449,1.152058720588684
2450,1.152011752128601
2451,1.151964783668518
2452,1.151917576789856
2453,1.151870608329773
2454,1.1518235206604004
2455,1.1517761945724487
2456,1.1517295837402344
2457,1.151682734489441
2458,1.1516358852386475
2459,1.1515885591506958
2460,1.1515417098999023
2461,1.151495337486267
2462,1.151448369026184
2463,1.1514015197753906
2464,1.1513549089431763
2465,1.1513081789016724
2466,1.151261329650879
2467,1.1512144804000854
2468,1.1511682271957397
2469,1.1511214971542358
2470,1.1510748863220215
2471,1.1510282754898071
2472,1.1509816646575928
2473,1.1509350538253784
2474,1.150888442993164
2475,1.1508419513702393
2476,1.150795340538025
2477,1.1507492065429688
2478,1.1507028341293335
2479,1.1506562232971191
2480,1.1506098508834839
2481,1.1505637168884277
2482,1.1505173444747925
2483,1.1504707336425781
2484,1.1504244804382324
2485,1.1503781080245972
2486,1.1503323316574097
2487,1.1502857208251953
2488,1.1502400636672974
2489,1.1501935720443726
2490,1.1501474380493164
2491,1.1501009464263916
2492,1.1500552892684937
2493,1.1500087976455688
2494,1.1499629020690918
2495,1.149916648864746
2496,1.149870753288269
2497,1.1498249769210815
2498,1.1497786045074463
2499,1.1497329473495483
2500,1.1496871709823608
2501,1.1496411561965942
2502,1.1495951414108276
2503,1.1495498418807983
2504,1.1495033502578735
2505,1.1494578123092651
2506,1.1494117975234985
2507,1.1493662595748901
2508,1.1493204832077026
2509,1.1492749452590942
2510,1.1492294073104858
2511,1.1491836309432983
2512,1.1491377353668213
2513,1.149092435836792
2514,1.1490460634231567
2515,1.149000644683838
2516,1.148955225944519
2517,1.1489099264144897
2518,1.1488646268844604
2519,1.1488189697265625
2520,1.148773431777954
2521,1.1487278938293457
2522,1.1486823558807373
2523,1.1486371755599976
2524,1.1485915184020996
2525,1.1485464572906494
2526,1.148500919342041
2527,1.1484559774398804
2528,1.148410677909851
2529,1.1483653783798218
2530,1.1483200788497925
2531,1.1482747793197632
2532,1.1482298374176025
2533,1.1481842994689941
2534,1.1481393575668335
2535,1.1480940580368042
2536,1.1480493545532227
2537,1.1480039358139038
2538,1.1479589939117432
2539,1.1479138135910034
2540,1.1478687524795532
2541,1.1478240489959717
2542,1.147778868675232
2543,1.1477339267730713
2544,1.1476889848709106
2545,1.147643804550171
2546,1.1475991010665894
2547,1.1475542783737183
2548,1.1475094556808472
2549,1.1474645137786865
2550,1.147419810295105
2551,1.1473749876022339
2552,1.1473305225372314
2553,1.1472855806350708
2554,1.147241234779358
2555,1.1471962928771973
2556,1.1471515893936157
2557,1.1471068859100342
2558,1.1470625400543213
2559,1.1470178365707397
2560,1.1469733715057373
2561,1.1469287872314453
2562,1.1468843221664429
2563,1.1468396186828613
2564,1.1467955112457275
2565,1.146751046180725
2566,1.1467065811157227
2567,1.1466621160507202
2568,1.1466176509857178
2569,1.1465730667114258
2570,1.1465288400650024
2571,1.146484613418579
2572,1.146440029144287
2573,1.1463958024978638
2574,1.14635169506073
2575,1.146307349205017
2576,1.1462632417678833
2577,1.146219253540039
2578,1.1461752653121948
2579,1.1461306810379028
2580,1.1460869312286377
2581,1.1460427045822144
2582,1.145998477935791
2583,1.1459544897079468
2584,1.1459101438522339
2585,1.1458665132522583
2586,1.145822525024414
2587,1.1457784175872803
2588,1.1457346677780151
2589,1.145690679550171
2590,1.1456468105316162
2591,1.145602822303772
2592,1.1455590724945068
2593,1.1455153226852417
2594,1.145471453666687
2595,1.1454272270202637
2596,1.1453838348388672
2597,1.1453402042388916
2598,1.1452962160110474
2599,1.1452528238296509
2600,1.1452089548110962
2601,1.145165205001831
2602,1.145121693611145
2603,1.1450780630111694
2604,1.145034670829773
2605,1.1449909210205078
2606,1.1449472904205322
2607,1.1449036598205566
2608,1.144859790802002
2609,1.1448166370391846
2610,1.1447733640670776
2611,1.1447302103042603
2612,1.1446865797042847
2613,1.144642949104309
2614,1.1445999145507812
2615,1.1445566415786743
2616,1.1445130109786987
2617,1.1444697380065918
2618,1.1444262266159058
2619,1.1443833112716675
2620,1.1443400382995605
2621,1.1442967653274536
2622,1.1442536115646362
2623,1.1442105770111084
2624,1.1441673040390015
2625,1.1441242694854736
2626,1.1440808773040771
2627,1.1440378427505493
2628,1.143994927406311
2629,1.1439522504806519
2630,1.1439088582992554
2631,1.1438658237457275
2632,1.1438227891921997
2633,1.1437798738479614
2634,1.1437369585037231
2635,1.1436941623687744
2636,1.1436508893966675
2637,1.1436079740524292
2638,1.14356529712677
2639,1.1435226202011108
2640,1.1434794664382935
2641,1.1434367895126343
2642,1.1433943510055542
2643,1.143351674079895
2644,1.1433085203170776
2645,1.1432660818099976
2646,1.1432234048843384
2647,1.1431807279586792
2648,1.143137812614441
2649,1.14309561252594
2650,1.1430528163909912
2651,1.143010139465332
2652,1.1429674625396729
2653,1.1429250240325928
2654,1.1428827047348022
2655,1.1428403854370117
2656,1.1427977085113525
2657,1.1427552700042725
2658,1.1427130699157715
2659,1.1426706314086914
2660,1.1426280736923218
2661,1.1425856351852417
2662,1.1425434350967407
2663,1.1425012350082397
2664,1.1424586772918701
2665,1.1424163579940796
2666,1.142374038696289
2667,1.142331838607788
2668,1.1422895193099976
2669,1.1422475576400757
2670,1.1422051191329956
2671,1.1421633958816528
2672,1.1421213150024414
2673,1.14207923412323
2674,1.142037034034729
2675,1.141994833946228
2676,1.1419531106948853
2677,1.1419107913970947
2678,1.1418689489364624
2679,1.1418269872665405
2680,1.1417850255966187
2681,1.1417431831359863
2682,1.1417008638381958
2683,1.141659140586853
2684,1.1416175365447998
2685,1.1415753364562988
2686,1.1415334939956665
2687,1.1414917707443237
2688,1.141450047492981
2689,1.1414082050323486
2690,1.1413663625717163
2691,1.1413248777389526
2692,1.1412831544876099
2693,1.141241431236267
2694,1.1411999464035034
2695,1.141158103942871
2696,1.1411163806915283
2697,1.141074776649475
2698,1.1410332918167114
2699,1.1409916877746582
2700,1.140950083732605
2701,1.1409088373184204
2702,1.1408673524856567
2703,1.1408252716064453
2704,1.1407842636108398
2705,1.1407426595687866
2706,1.1407015323638916
2707,1.1406598091125488
2708,1.1406186819076538
2709,1.1405770778656006
2710,1.1405357122421265
2711,1.140494704246521
2712,1.1404532194137573
2713,1.1404120922088623
2714,1.1403708457946777
2715,1.1403297185897827
2716,1.1402884721755981
2717,1.1402475833892822
2718,1.1402058601379395
2719,1.140165090560913
2720,1.140123724937439
2721,1.140082597732544
2722,1.140041708946228
2723,1.140000343322754
2724,1.139959692955017
2725,1.1399188041687012
2726,1.1398777961730957
2727,1.139836311340332
2728,1.1397956609725952
2729,1.1397546529769897
2730,1.139714002609253
2731,1.1396726369857788
2732,1.1396316289901733
2733,1.1395912170410156
2734,1.1395503282546997
2735,1.1395095586776733
2736,1.1394689083099365
2737,1.1394282579421997
2738,1.1393870115280151
2739,1.1393464803695679
2740,1.1393059492111206
2741,1.1392649412155151
2742,1.1392245292663574
2743,1.1391839981079102
2744,1.1391431093215942
2745,1.139102578163147
2746,1.1390621662139893
2747,1.1390212774276733
2748,1.138980746269226
2749,1.1389402151107788
2750,1.138899803161621
2751,1.1388592720031738
2752,1.1388190984725952
2753,1.1387783288955688
2754,1.1387382745742798
2755,1.138697624206543
2756,1.1386573314666748
2757,1.1386170387268066
2758,1.1385767459869385
2759,1.1385362148284912
2760,1.138495922088623
2761,1.138455867767334
2762,1.1384152173995972
2763,1.1383752822875977
2764,1.138335108757019
2765,1.1382946968078613
2766,1.1382545232772827
2767,1.1382142305374146
2768,1.1381744146347046
2769,1.1381340026855469
2770,1.1380939483642578
2771,1.1380540132522583
2772,1.1380139589309692
2773,1.1379737854003906
2774,1.1379339694976807
2775,1.1378939151763916
2776,1.137853980064392
2777,1.137813925743103
2778,1.137774109840393
2779,1.1377341747283936
2780,1.137694239616394
2781,1.137654423713684
2782,1.1376146078109741
2783,1.137574553489685
2784,1.1375348567962646
2785,1.1374949216842651
2786,1.1374553442001343
2787,1.1374156475067139
2788,1.1373757123947144
2789,1.137336015701294
2790,1.137296199798584
2791,1.137256383895874
2792,1.1372169256210327
2793,1.137177586555481
2794,1.137137770652771
2795,1.137097954750061
2796,1.1370586156845093
2797,1.1370190382003784
2798,1.1369794607162476
2799,1.1369401216506958
2800,1.136900782585144
2801,1.1368612051010132
2802,1.1368216276168823
2803,1.136782169342041
2804,1.1367425918579102
2805,1.136703372001648
2806,1.136663794517517
2807,1.1366245746612549
2808,1.1365851163864136
2809,1.13654625415802
2810,1.13650643825531
2811,1.1364672183990479
2812,1.1364281177520752
2813,1.136389136314392
2814,1.1363494396209717
2815,1.1363105773925781
2816,1.1362711191177368
2817,1.136231780052185
2818,1.1361926794052124
2819,1.1361536979675293
2820,1.136114478111267
2821,1.1360752582550049
2822,1.13603675365448
2823,1.1359975337982178
2824,1.1359584331512451
2825,1.135919451713562
2826,1.135880470275879
2827,1.1358418464660645
2828,1.1358026266098022
2829,1.1357635259628296
2830,1.135724663734436
2831,1.1356858015060425
2832,1.135646939277649
2833,1.1356083154678345
2834,1.135569453239441
2835,1.1355303525924683
2836,1.1354917287826538
2837,1.1354527473449707
2838,1.1354146003723145
2839,1.1353756189346313
2840,1.1353366374969482
2841,1.1352980136871338
2842,1.1352596282958984
2843,1.1352207660675049
2844,1.13518226146698
2845,1.1351433992385864
2846,1.135105013847351
2847,1.135066270828247
2848,1.1350277662277222
2849,1.1349890232086182
2850,1.1349505186080933
2851,1.134912371635437
2852,1.1348737478256226
2853,1.134835124015808
2854,1.1347969770431519
2855,1.1347583532333374
2856,1.1347202062606812
2857,1.1346817016601562
2858,1.1346435546875
2859,1.134604811668396
2860,1.1345666646957397
2861,1.1345280408859253
2862,1.134489893913269
2863,1.1344515085220337
2864,1.1344135999679565
2865,1.1343754529953003
2866,1.1343368291854858
2867,1.1342989206314087
2868,1.134260654449463
2869,1.134222388267517
2870,1.13418447971344
2871,1.1341460943222046
2872,1.134108304977417
2873,1.1340699195861816
2874,1.1340320110321045
2875,1.1339939832687378
2876,1.133955955505371
2877,1.1339179277420044
2878,1.1338801383972168
2879,1.133841872215271
2880,1.133804202079773
2881,1.1337662935256958
2882,1.13372802734375
2883,1.1336904764175415
2884,1.133652925491333
2885,1.1336147785186768
2886,1.1335768699645996
2887,1.1335394382476807
2888,1.1335012912750244
2889,1.133463740348816
2890,1.1334260702133179
2891,1.1333879232406616
2892,1.1333502531051636
2893,1.1333129405975342
2894,1.1332749128341675
2895,1.133237361907959
2896,1.1331995725631714
2897,1.133162260055542
2898,1.1331242322921753
2899,1.1330870389938354
2900,1.1330493688583374
2901,1.1330119371414185
2902,1.13297438621521
2903,1.1329368352890015
2904,1.1328991651535034
2905,1.1328617334365845
2906,1.1328243017196655
2907,1.132786750793457
2908,1.1327495574951172
2909,1.1327120065689087
2910,1.1326745748519897
2911,1.1326371431350708
2912,1.1326000690460205
2913,1.132562518119812
2914,1.1325253248214722
2915,1.1324882507324219
2916,1.1324511766433716
2917,1.1324137449264526
2918,1.1323763132095337
2919,1.1323391199111938
2920,1.1323018074035645
2921,1.1322648525238037
2922,1.1322276592254639
2923,1.132190465927124
2924,1.1321535110473633
2925,1.1321160793304443
2926,1.1320793628692627
2927,1.1320422887802124
2928,1.1320053339004517
2929,1.1319681406021118
2930,1.131931185722351
2931,1.1318943500518799
2932,1.1318572759628296
2933,1.1318203210830688
2934,1.131783366203308
2935,1.131746530532837
2936,1.1317096948623657
2937,1.1316723823547363
2938,1.1316356658935547
2939,1.1315990686416626
2940,1.1315619945526123
2941,1.1315253973007202
2942,1.131488561630249
2943,1.131451964378357
2944,1.1314151287078857
2945,1.1313780546188354
2946,1.131341576576233
2947,1.1313048601150513
2948,1.1312682628631592
2949,1.131231665611267
2950,1.1311951875686646
2951,1.1311583518981934
2952,1.1311219930648804
2953,1.1310853958129883
2954,1.1310487985610962
2955,1.131012201309204
2956,1.130975365638733
2957,1.1309388875961304
2958,1.130902647972107
2959,1.130866289138794
2960,1.1308296918869019
2961,1.1307934522628784
2962,1.1307564973831177
2963,1.1307204961776733
2964,1.13068425655365
2965,1.130647897720337
2966,1.1306111812591553
2967,1.1305750608444214
2968,1.1305384635925293
2969,1.1305021047592163
2970,1.1304658651351929
2971,1.1304301023483276
2972,1.1303935050964355
2973,1.130357265472412
2974,1.1303212642669678
2975,1.1302847862243652
2976,1.130248785018921
2977,1.1302123069763184
2978,1.1301765441894531
2979,1.130140781402588
2980,1.1301043033599854
2981,1.130068302154541
2982,1.1300320625305176
2983,1.1299962997436523
2984,1.129960298538208
2985,1.129923939704895
2986,1.1298882961273193
2987,1.1298521757125854
2988,1.1298164129257202
2989,1.1297802925109863
2990,1.1297446489334106
2991,1.1297086477279663
2992,1.1296725273132324
2993,1.1296367645263672
2994,1.1296007633209229
2995,1.1295650005340576
2996,1.1295292377471924
2997,1.1294935941696167
2998,1.129457712173462
2999,1.1294221878051758
3000,1.129386305809021
3001,1.1293507814407349
3002,1.1293147802352905
3003,1.1292794942855835
3004,1.1292436122894287
3005,1.1292080879211426
3006,1.1291722059249878
3007,1.1291369199752808
3008,1.129101037979126
3009,1.1290655136108398
3010,1.1290301084518433
3011,1.1289944648742676
3012,1.128959059715271
3013,1.1289232969284058
3014,1.1288878917694092
3015,1.1288522481918335
3016,1.1288169622421265
3017,1.1287816762924194
3018,1.1287460327148438
3019,1.1287107467651367
3020,1.1286752223968506
3021,1.128640055656433
3022,1.128604531288147
3023,1.128569483757019
3024,1.1285340785980225
3025,1.128498911857605
3026,1.1284632682800293
3027,1.1284278631210327
3028,1.1283929347991943
3029,1.1283577680587769
3030,1.1283226013183594
3031,1.128287434577942
3032,1.1282520294189453
3033,1.128217101097107
3034,1.1281818151474
3035,1.1281468868255615
3036,1.128111720085144
3037,1.1280765533447266
3038,1.1280415058135986
3039,1.1280064582824707
3040,1.1279714107513428
3041,1.1279362440109253
3042,1.127901315689087
3043,1.1278666257858276
3044,1.1278313398361206
3045,1.1277965307235718
3046,1.1277616024017334
3047,1.127726674079895
3048,1.1276918649673462
3049,1.1276568174362183
3050,1.1276220083236694
3051,1.1275871992111206
3052,1.1275523900985718
3053,1.1275177001953125
3054,1.1274827718734741
3055,1.1274480819702148
3056,1.127413272857666
3057,1.1273785829544067
3058,1.1273438930511475
3059,1.1273090839385986
3060,1.1272741556167603
3061,1.1272395849227905
3062,1.1272050142288208
3063,1.1271705627441406
3064,1.1271358728408813
3065,1.127100944519043
3066,1.1270666122436523
3067,1.1270320415496826
3068,1.1269973516464233
3069,1.1269631385803223
3070,1.126928448677063
3071,1.1268935203552246
3072,1.126859188079834
3073,1.1268250942230225
3074,1.1267905235290527
3075,1.1267560720443726
3076,1.1267216205596924
3077,1.1266872882843018
3078,1.1266530752182007
3079,1.1266183853149414
3080,1.1265839338302612
3081,1.1265500783920288
3082,1.126515507698059
3083,1.1264814138412476
3084,1.1264469623565674
3085,1.1264127492904663
3086,1.1263784170150757
3087,1.1263442039489746
3088,1.1263099908828735
3089,1.126275897026062
3090,1.1262415647506714
3091,1.126207709312439
3092,1.126173496246338
3093,1.1261390447616577
3094,1.1261051893234253
3095,1.1260709762573242
3096,1.1260367631912231
3097,1.1260029077529907
3098,1.1259686946868896
3099,1.1259346008300781
3100,1.1259005069732666
3101,1.1258666515350342
3102,1.1258326768875122
3103,1.1257987022399902
3104,1.1257652044296265
3105,1.1257308721542358
3106,1.1256970167160034
3107,1.1256630420684814
3108,1.1256290674209595
3109,1.125595211982727
3110,1.1255614757537842
3111,1.1255277395248413
3112,1.1254936456680298
3113,1.1254600286483765
3114,1.1254264116287231
3115,1.1253927946090698
3116,1.1253588199615479
3117,1.125325083732605
3118,1.125291109085083
3119,1.1252577304840088
3120,1.1252238750457764
3121,1.125190258026123
3122,1.1251564025878906
3123,1.1251229047775269
3124,1.1250895261764526
3125,1.1250556707382202
3126,1.125022292137146
3127,1.1249885559082031
3128,1.124955177307129
3129,1.1249215602874756
3130,1.124888300895691
3131,1.1248544454574585
3132,1.1248210668563843
3133,1.1247875690460205
3134,1.1247538328170776
3135,1.1247209310531616
3136,1.1246870756149292
3137,1.1246540546417236
3138,1.1246205568313599
3139,1.1245871782302856
3140,1.124553918838501
3141,1.1245203018188477
3142,1.1244869232177734
3143,1.1244539022445679
3144,1.1244205236434937
3145,1.1243871450424194
3146,1.1243537664413452
3147,1.1243207454681396
3148,1.1242873668670654
3149,1.1242543458938599
3150,1.1242210865020752
3151,1.1241875886917114
3152,1.1241546869277954
3153,1.1241215467453003
3154,1.1240886449813843
3155,1.1240553855895996
3156,1.124022126197815
3157,1.1239891052246094
3158,1.1239558458328247
3159,1.1239233016967773
3160,1.1238901615142822
3161,1.1238571405410767
3162,1.1238240003585815
3163,1.123790979385376
3164,1.12375807762146
3165,1.1237249374389648
3166,1.1236921548843384
3167,1.123659372329712
3168,1.1236263513565063
3169,1.1235936880111694
3170,1.1235604286193848
3171,1.1235278844833374
3172,1.1234947443008423
3173,1.1234619617462158
3174,1.1234291791915894
3175,1.1233967542648315
3176,1.123363733291626
3177,1.1233309507369995
3178,1.1232980489730835
3179,1.1232655048370361
3180,1.1232327222824097
3181,1.1232000589370728
3182,1.1231672763824463
3183,1.1231343746185303
3184,1.123102068901062
3185,1.123069167137146
3186,1.1230367422103882
3187,1.1230040788650513
3188,1.1229716539382935
3189,1.1229389905929565
3190,1.1229065656661987
3191,1.1228737831115723
3192,1.1228411197662354
3193,1.122808814048767
3194,1.1227763891220093
3195,1.122744083404541
3196,1.1227117776870728
3197,1.1226787567138672
3198,1.1226463317871094
3199,1.1226141452789307
3200,1.1225817203521729
3201,1.1225491762161255
3202,1.1225167512893677
3203,1.122484564781189
3204,1.1224526166915894
3205,1.122420072555542
3206,1.1223876476287842
3207,1.1223552227020264
3208,1.122322916984558
3209,1.122290849685669
3210,1.1222586631774902
3211,1.1222261190414429
3212,1.1221941709518433
3213,1.1221617460250854
3214,1.1221294403076172
3215,1.1220974922180176
3216,1.122065544128418
3217,1.1220334768295288
3218,1.12200129032135
3219,1.1219688653945923
3220,1.1219369173049927
3221,1.121904730796814
3222,1.121872901916504
3223,1.1218409538269043
3224,1.1218085289001465
3225,1.1217767000198364
3226,1.1217447519302368
3227,1.1217129230499268
3228,1.1216810941696167
3229,1.121648907661438
3230,1.1216169595718384
3231,1.1215847730636597
3232,1.1215527057647705
3233,1.1215211153030396
3234,1.121489405632019
3235,1.121457576751709
3236,1.1214255094528198
3237,1.1213935613632202
3238,1.1213618516921997
3239,1.1213301420211792
3240,1.1212985515594482
3241,1.121266484260559
3242,1.1212347745895386
3243,1.1212034225463867
3244,1.121171474456787
3245,1.121139407157898
3246,1.121107578277588
3247,1.121076226234436
3248,1.1210445165634155
3249,1.1210129261016846
3250,1.1209813356399536
3251,1.120949625968933
3252,1.1209180355072021
3253,1.1208865642547607
3254,1.1208548545837402
3255,1.1208232641220093
3256,1.1207917928695679
3257,1.1207603216171265
3258,1.120728611946106
3259,1.120697021484375
3260,1.1206659078598022
3261,1.1206340789794922
3262,1.1206029653549194
3263,1.1205711364746094
3264,1.1205401420593262
3265,1.1205085515975952
3266,1.120477318763733
3267,1.120445966720581
3268,1.1204144954681396
3269,1.1203831434249878
3270,1.1203516721725464
3271,1.1203206777572632
3272,1.1202890872955322
3273,1.1202576160430908
3274,1.1202266216278076
3275,1.1201952695846558
3276,1.1201640367507935
3277,1.1201329231262207
3278,1.1201016902923584
3279,1.120070457458496
3280,1.1200388669967651
3281,1.1200082302093506
3282,1.1199768781661987
3283,1.1199454069137573
3284,1.1199145317077637
3285,1.1198835372924805
3286,1.1198524236679077
3287,1.119821310043335
3288,1.1197903156280518
3289,1.1197593212127686
3290,1.1197280883789062
3291,1.1196969747543335
3292,1.119666337966919
3293,1.1196351051330566
3294,1.119604229927063
3295,1.1195734739303589
3296,1.1195420026779175
3297,1.1195112466812134
3298,1.1194803714752197
3299,1.1194493770599365
3300,1.1194185018539429
3301,1.1193875074386597
3302,1.1193569898605347
3303,1.119325876235962
3304,1.1192952394485474
3305,1.1192642450332642
3306,1.1192331314086914
3307,1.1192023754119873
3308,1.1191719770431519
3309,1.1191409826278687
3310,1.1191102266311646
3311,1.1190797090530396
3312,1.1190487146377563
3313,1.1190181970596313
3314,1.1189873218536377
3315,1.118956446647644
3316,1.1189260482788086
3317,1.1188952922821045
3318,1.1188647747039795
3319,1.118834137916565
3320,1.1188037395477295
3321,1.1187732219696045
3322,1.1187423467636108
3323,1.1187119483947754
3324,1.1186811923980713
3325,1.1186507940292358
3326,1.1186202764511108
3327,1.1185897588729858
3328,1.1185592412948608
3329,1.1185286045074463
3330,1.1184980869293213
3331,1.118467926979065
3332,1.1184372901916504
3333,1.118407130241394
3334,1.118376612663269
3335,1.1183459758758545
3336,1.1183158159255981
3337,1.1182851791381836
3338,1.1182548999786377
3339,1.1182247400283813
3340,1.1181942224502563
3341,1.1181640625
3342,1.1181339025497437
3343,1.118103265762329
3344,1.1180731058120728
3345,1.1180428266525269
3346,1.11801278591156
3347,1.1179827451705933
3348,1.1179522275924683
3349,1.1179217100143433
3350,1.1178916692733765
3351,1.1178617477416992
3352,1.1178314685821533
3353,1.1178014278411865
3354,1.1177711486816406
3355,1.1177409887313843
3356,1.1177111864089966
3357,1.1176810264587402
3358,1.1176506280899048
3359,1.1176207065582275
3360,1.1175907850265503
3361,1.117560625076294
3362,1.1175305843353271
3363,1.11750066280365
3364,1.117470622062683
3365,1.1174407005310059
3366,1.1174107789993286
3367,1.117380976676941
3368,1.1173510551452637
3369,1.1173211336135864
3370,1.11729097366333
3371,1.1172611713409424
3372,1.1172312498092651
3373,1.1172016859054565
3374,1.1171716451644897
3375,1.1171413660049438
3376,1.1171120405197144
3377,1.1170819997787476
3378,1.1170521974563599
3379,1.1170223951339722
3380,1.1169925928115845
3381,1.1169629096984863
3382,1.1169332265853882
3383,1.116903305053711
3384,1.1168736219406128
3385,1.1168439388275146
3386,1.1168142557144165
3387,1.1167845726013184
3388,1.1167548894882202
3389,1.1167253255844116
3390,1.1166956424713135
3391,1.1166657209396362
3392,1.1166362762451172
3393,1.1166069507598877
3394,1.116577386856079
3395,1.1165478229522705
3396,1.1165180206298828
3397,1.1164885759353638
3398,1.1164590120315552
3399,1.1164292097091675
3400,1.1163997650146484
3401,1.1163705587387085
3402,1.1163409948349
3403,1.1163113117218018
3404,1.1162819862365723
3405,1.1162526607513428
3406,1.1162229776382446
3407,1.1161938905715942
3408,1.1161646842956543
3409,1.1161348819732666
3410,1.1161059141159058
3411,1.1160763502120972
3412,1.1160472631454468
3413,1.1160175800323486
3414,1.1159886121749878
3415,1.1159589290618896
3416,1.1159299612045288
3417,1.1159005165100098
3418,1.1158713102340698
3419,1.1158419847488403
3420,1.1158127784729004
3421,1.115783452987671
3422,1.115754246711731
3423,1.1157253980636597
3424,1.115695834159851
3425,1.1156667470932007
3426,1.1156376600265503
3427,1.1156086921691895
3428,1.1155792474746704
3429,1.1155500411987305
3430,1.1155213117599487
3431,1.1154919862747192
3432,1.1154630184173584
3433,1.1154335737228394
3434,1.1154048442840576
3435,1.1153757572174072
3436,1.1153466701507568
3437,1.115317702293396
3438,1.1152886152267456
3439,1.1152596473693848
3440,1.115230917930603
3441,1.115201711654663
3442,1.1151729822158813
3443,1.1151440143585205
3444,1.1151150465011597
3445,1.1150859594345093
3446,1.115057110786438
3447,1.1150282621383667
3448,1.1149994134902954
3449,1.1149705648422241
3450,1.1149417161941528
